name,arm,distance,condition,layer,rank,token
Elias,inferred,1,baseline,17,8,!...
Elias,inferred,1,baseline,17,9, mindset
Elias,inferred,1,baseline,17,10, humility
Elias,inferred,1,baseline,17,11, arguably
Elias,inferred,1,baseline,17,12,...\
Elias,inferred,1,baseline,17,13, indeed
Elias,inferred,1,baseline,17,14, why
Elias,inferred,1,baseline,17,15, unwillingness
Elias,inferred,1,baseline,17,16, characterized
Elias,inferred,1,baseline,17,17,...?
Elias,inferred,1,baseline,17,18, literal
Elias,inferred,1,baseline,17,19, basically
Elias,inferred,1,baseline,17,20, ideology
Elias,inferred,1,baseline,18,1, likely
Elias,inferred,1,baseline,18,2, because
Elias,inferred,1,baseline,18,3, arguably
Elias,inferred,1,baseline,18,4, believed
Elias,inferred,1,baseline,18,5, probably
Elias,inferred,1,baseline,18,6, believable
Elias,inferred,1,baseline,18,7, humility
Elias,inferred,1,baseline,18,8, mindset
Elias,inferred,1,baseline,18,9, characterized
Elias,inferred,1,baseline,18,10, someone
Elias,inferred,1,baseline,18,11, incredibly
Elias,inferred,1,baseline,18,12, paradoxical
Elias,inferred,1,baseline,18,13, ironic
Elias,inferred,1,baseline,18,14,...\
Elias,inferred,1,baseline,18,15, unexpected
Elias,inferred,1,baseline,18,16, unlikely
Elias,inferred,1,baseline,18,17, idealistic
Elias,inferred,1,baseline,18,18, extremely
Elias,inferred,1,baseline,18,19, quiet
Elias,inferred,1,baseline,18,20, unwavering
Elias,inferred,1,baseline,19,1, likely
Elias,inferred,1,baseline,19,2, someone
Elias,inferred,1,baseline,19,3, characterized
Elias,inferred,1,baseline,19,4, his
Elias,inferred,1,baseline,19,5, arguably
Elias,inferred,1,baseline,19,6, probably
Elias,inferred,1,baseline,19,7, idealistic
Elias,inferred,1,baseline,19,8, mindset
Elias,inferred,1,baseline,19,9, pragmatic
Elias,inferred,1,baseline,19,10, minimalistic
Elias,inferred,1,baseline,19,11, believable
Elias,inferred,1,baseline,19,12, empathetic
Elias,inferred,1,baseline,19,13, humility
Elias,inferred,1,baseline,19,14, hardworking
Elias,inferred,1,baseline,19,15, paradoxical
Elias,inferred,1,baseline,19,16, believed
Elias,inferred,1,baseline,19,17, portrayed
Elias,inferred,1,baseline,19,18, unlikely
Elias,inferred,1,baseline,19,19, because
Elias,inferred,1,baseline,19,20, idiosyncratic
Elias,inferred,1,baseline,20,1, hardworking
Elias,inferred,1,baseline,20,2, someone
Elias,inferred,1,baseline,20,3, quiet
Elias,inferred,1,baseline,20,4, likely
Elias,inferred,1,baseline,20,5, characterized
Elias,inferred,1,baseline,20,6, selfless
Elias,inferred,1,baseline,20,7, humble
Elias,inferred,1,baseline,20,8, probably
Elias,inferred,1,baseline,20,9, pragmatic
Elias,inferred,1,baseline,20,10, unassuming
Elias,inferred,1,baseline,20,11, minimalistic
Elias,inferred,1,baseline,20,12, humility
Elias,inferred,1,baseline,20,13, empathetic
Elias,inferred,1,baseline,20,14, idealistic
Elias,inferred,1,baseline,20,15, believable
Elias,inferred,1,baseline,20,16, thoughtful
Elias,inferred,1,baseline,20,17, stereotypical
Elias,inferred,1,baseline,20,18, trustworthy
Elias,inferred,1,baseline,20,19, knowledgeable
Elias,inferred,1,baseline,20,20, quietly
Elias,inferred,1,baseline,21,1, selfless
Elias,inferred,1,baseline,21,2, someone
Elias,inferred,1,baseline,21,3, quiet
Elias,inferred,1,baseline,21,4, hardworking
Elias,inferred,1,baseline,21,5, unassuming
Elias,inferred,1,baseline,21,6, probably
Elias,inferred,1,baseline,21,7, likely
Elias,inferred,1,baseline,21,8, trustworthy
Elias,inferred,1,baseline,21,9, humility
Elias,inferred,1,baseline,21,10, humble
Elias,inferred,1,baseline,21,11, dependable
Elias,inferred,1,baseline,21,12, pragmatic
Elias,inferred,1,baseline,21,13, quietly
Elias,inferred,1,baseline,21,14, idealistic
Elias,inferred,1,baseline,21,15, empathetic
Elias,inferred,1,baseline,21,16, thoughtful
Elias,inferred,1,baseline,21,17, minimalistic
Elias,inferred,1,baseline,21,18, somebody
Elias,inferred,1,baseline,21,19, believable
Elias,inferred,1,baseline,21,20, characterized
Elias,inferred,1,baseline,22,1, selfless
Elias,inferred,1,baseline,22,2, hardworking
Elias,inferred,1,baseline,22,3, probably
Elias,inferred,1,baseline,22,4, likely
Elias,inferred,1,baseline,22,5, quiet
Elias,inferred,1,baseline,22,6, unassuming
Elias,inferred,1,baseline,22,7, dependable
Elias,inferred,1,baseline,22,8, trustworthy
Elias,inferred,1,baseline,22,9, pragmatic
Elias,inferred,1,baseline,22,10, humble
Elias,inferred,1,baseline,22,11, quietly
Elias,inferred,1,baseline,22,12, humility
Elias,inferred,1,baseline,22,13, industrious
Elias,inferred,1,baseline,22,14, evidently
Elias,inferred,1,baseline,22,15, empathetic
Elias,inferred,1,baseline,22,16, someone
Elias,inferred,1,baseline,22,17, tenacious
Elias,inferred,1,baseline,22,18, thoughtful
Elias,inferred,1,baseline,22,19, characterized
Elias,inferred,1,baseline,22,20, loyal
Elias,inferred,1,baseline,23,1, hardworking
Elias,inferred,1,baseline,23,2, likely
Elias,inferred,1,baseline,23,3, probably
Elias,inferred,1,baseline,23,4, described
Elias,inferred,1,baseline,23,5, selfless
Elias,inferred,1,baseline,23,6, characterized
Elias,inferred,1,baseline,23,7, quiet
Elias,inferred,1,baseline,23,8, trustworthy
Elias,inferred,1,baseline,23,9, pragmatic
Elias,inferred,1,baseline,23,10, industrious
Elias,inferred,1,baseline,23,11, stubborn
Elias,inferred,1,baseline,23,12, unassuming
Elias,inferred,1,baseline,23,13, arguably
Elias,inferred,1,baseline,23,14, someone
Elias,inferred,1,baseline,23,15, unlikely
Elias,inferred,1,baseline,23,16, dependable
Elias,inferred,1,baseline,23,17, personable
Elias,inferred,1,baseline,23,18, quietly
Elias,inferred,1,baseline,23,19, portrayed
Elias,inferred,1,baseline,23,20, tenacious
Elias,inferred,1,baseline,24,1, hardworking
Elias,inferred,1,baseline,24,2, selfless
Elias,inferred,1,baseline,24,3, trustworthy
Elias,inferred,1,baseline,24,4, dependable
Elias,inferred,1,baseline,24,5, likely
Elias,inferred,1,baseline,24,6, described
Elias,inferred,1,baseline,24,7, probably
Elias,inferred,1,baseline,24,8, loyal
Elias,inferred,1,baseline,24,9, reliable
Elias,inferred,1,baseline,24,10, industrious
Elias,inferred,1,baseline,24,11, steadfast
Elias,inferred,1,baseline,24,12, characterized
Elias,inferred,1,baseline,24,13, pragmatic
Elias,inferred,1,baseline,24,14, unwavering
Elias,inferred,1,baseline,24,15, diligent
Elias,inferred,1,baseline,24,16, quiet
Elias,inferred,1,baseline,24,17, frugal
Elias,inferred,1,baseline,24,18, stubborn
Elias,inferred,1,baseline,24,19, cautious
Elias,inferred,1,baseline,24,20, portrayed
Elias,inferred,1,baseline,25,1, selfless
Elias,inferred,1,baseline,25,2, hardworking
Elias,inferred,1,baseline,25,3, trustworthy
Elias,inferred,1,baseline,25,4, dependable
Elias,inferred,1,baseline,25,5, cautious
Elias,inferred,1,baseline,25,6, industrious
Elias,inferred,1,baseline,25,7, likely
Elias,inferred,1,baseline,25,8, loyal
Elias,inferred,1,baseline,25,9, probably
Elias,inferred,1,baseline,25,10, diligent
Elias,inferred,1,baseline,25,11, someone
Elias,inferred,1,baseline,25,12, reliable
Elias,inferred,1,baseline,25,13, steadfast
Elias,inferred,1,baseline,25,14, stubborn
Elias,inferred,1,baseline,25,15, tenacious
Elias,inferred,1,baseline,25,16, thoughtful
Elias,inferred,1,baseline,25,17, described
Elias,inferred,1,baseline,25,18, frugal
Elias,inferred,1,baseline,25,19, unwavering
Elias,inferred,1,baseline,25,20, quiet
Elias,inferred,1,baseline,26,1, hardworking
Elias,inferred,1,baseline,26,2, selfless
Elias,inferred,1,baseline,26,3, trustworthy
Elias,inferred,1,baseline,26,4, dependable
Elias,inferred,1,baseline,26,5, likely
Elias,inferred,1,baseline,26,6, probably
Elias,inferred,1,baseline,26,7, loyal
Elias,inferred,1,baseline,26,8, cautious
Elias,inferred,1,baseline,26,9, reliable
Elias,inferred,1,baseline,26,10, industrious
Elias,inferred,1,baseline,26,11, diligent
Elias,inferred,1,baseline,26,12, described
Elias,inferred,1,baseline,26,13, frugal
Elias,inferred,1,baseline,26,14, conscientious
Elias,inferred,1,baseline,26,15, stubborn
Elias,inferred,1,baseline,26,16, steadfast
Elias,inferred,1,baseline,26,17, thoughtful
Elias,inferred,1,baseline,26,18, someone
Elias,inferred,1,baseline,26,19, characterized
Elias,inferred,1,baseline,26,20, tenacious
Elias,inferred,1,scene,13,1,"\""."
Elias,inferred,1,scene,13,2,".\"""
Elias,inferred,1,scene,13,3,...\
Elias,inferred,1,scene,13,4,\...
Elias,inferred,1,scene,13,5, \...
Elias,inferred,1,scene,13,6,"..."","
Elias,inferred,1,scene,13,7,"..."""
Elias,inferred,1,scene,13,8,}.
Elias,inferred,1,scene,13,9,}...
Elias,inferred,1,scene,13,10,...
Elias,inferred,1,scene,13,11,!...
Elias,inferred,1,scene,13,12,"...."""
Elias,inferred,1,scene,13,13,....
Elias,inferred,1,scene,13,14,"!""."
Elias,inferred,1,scene,13,15,...'
Elias,inferred,1,scene,13,16,"...',"
Elias,inferred,1,scene,13,17,.....
Elias,inferred,1,scene,13,18,.**
Elias,inferred,1,scene,13,19,",\"""
Elias,inferred,1,scene,13,20,!\
Elias,inferred,1,scene,14,1,...\
Elias,inferred,1,scene,14,2, \...
Elias,inferred,1,scene,14,3,\...
Elias,inferred,1,scene,14,4,...</
Elias,inferred,1,scene,14,5,"\""."
Elias,inferred,1,scene,14,6,}...
Elias,inferred,1,scene,14,7,".\"""
Elias,inferred,1,scene,14,8,"..."","
Elias,inferred,1,scene,14,9,"...',"
Elias,inferred,1,scene,14,10,...'
Elias,inferred,1,scene,14,11,:...
Elias,inferred,1,scene,14,12,"..."""
Elias,inferred,1,scene,14,13,...?
Elias,inferred,1,scene,14,14,.....
Elias,inferred,1,scene,14,15,!...
Elias,inferred,1,scene,14,16,...
Elias,inferred,1,scene,14,17,。...
Elias,inferred,1,scene,14,18,"..."";"
Elias,inferred,1,scene,14,19, [...]
Elias,inferred,1,scene,14,20,.\\
Elias,inferred,1,scene,15,1,...\
Elias,inferred,1,scene,15,2,\...
Elias,inferred,1,scene,15,3,"\""."
Elias,inferred,1,scene,15,4,...?
Elias,inferred,1,scene,15,5, \...
Elias,inferred,1,scene,15,6,...
Elias,inferred,1,scene,15,7,.....
Elias,inferred,1,scene,15,8,....
Elias,inferred,1,scene,15,9,".\"""
Elias,inferred,1,scene,15,10,!...
Elias,inferred,1,scene,15,11,"..."""
Elias,inferred,1,scene,15,12,"..."","
Elias,inferred,1,scene,15,13,...</
Elias,inferred,1,scene,15,14, ...
Elias,inferred,1,scene,15,15,"...."""
Elias,inferred,1,scene,15,16,}.
Elias,inferred,1,scene,15,17,:...
Elias,inferred,1,scene,15,18,}...
Elias,inferred,1,scene,15,19,...).
Elias,inferred,1,scene,15,20, [...]
Elias,inferred,1,scene,16,1,...\
Elias,inferred,1,scene,16,2,...?
Elias,inferred,1,scene,16,3,....
Elias,inferred,1,scene,16,4,.....
Elias,inferred,1,scene,16,5,...
Elias,inferred,1,scene,16,6,\...
Elias,inferred,1,scene,16,7,:...
Elias,inferred,1,scene,16,8,...).
Elias,inferred,1,scene,16,9,"..."","
Elias,inferred,1,scene,16,10,!...
Elias,inferred,1,scene,16,11,"\""."
Elias,inferred,1,scene,16,12,"..."""
Elias,inferred,1,scene,16,13, \...
Elias,inferred,1,scene,16,14,"...."""
Elias,inferred,1,scene,16,15,",..."
Elias,inferred,1,scene,16,16,?\
Elias,inferred,1,scene,16,17,".\"""
Elias,inferred,1,scene,16,18, ...
Elias,inferred,1,scene,16,19, ....
Elias,inferred,1,scene,16,20,}.
Elias,inferred,1,scene,17,1, because
Elias,inferred,1,scene,17,2,!...
Elias,inferred,1,scene,17,3, likely
Elias,inferred,1,scene,17,4,...
Elias,inferred,1,scene,17,5,....
Elias,inferred,1,scene,17,6,.....
Elias,inferred,1,scene,17,7, ...
Elias,inferred,1,scene,17,8, probably
Elias,inferred,1,scene,17,9,!.
Elias,inferred,1,scene,17,10, believed
Elias,inferred,1,scene,17,11,...?
Elias,inferred,1,scene,17,12,...\
Elias,inferred,1,scene,17,13, ....
Elias,inferred,1,scene,17,14, jokes
Elias,inferred,1,scene,17,15, indeed
Elias,inferred,1,scene,17,16, [...]
Elias,inferred,1,scene,17,17, located
Elias,inferred,1,scene,17,18,:...
Elias,inferred,1,scene,17,19,!
Elias,inferred,1,scene,17,20, robotics
Elias,inferred,1,scene,18,1, likely
Elias,inferred,1,scene,18,2, because
Elias,inferred,1,scene,18,3, probably
Elias,inferred,1,scene,18,4, believed
Elias,inferred,1,scene,18,5, comedic
Elias,inferred,1,scene,18,6, depicted
Elias,inferred,1,scene,18,7, fictional
Elias,inferred,1,scene,18,8, funny
Elias,inferred,1,scene,18,9, jokes
Elias,inferred,1,scene,18,10, comedian
Elias,inferred,1,scene,18,11, portrayed
Elias,inferred,1,scene,18,12,...\
Elias,inferred,1,scene,18,13, humorous
Elias,inferred,1,scene,18,14, sarcasm
Elias,inferred,1,scene,18,15, amazing
Elias,inferred,1,scene,18,16, believable
Elias,inferred,1,scene,18,17, storytelling
Elias,inferred,1,scene,18,18,!...
Elias,inferred,1,scene,18,19, comedy
Elias,inferred,1,scene,18,20, famous
Elias,inferred,1,scene,19,1, likely
Elias,inferred,1,scene,19,2, probably
Elias,inferred,1,scene,19,3, his
Elias,inferred,1,scene,19,4, portrayed
Elias,inferred,1,scene,19,5, depicted
Elias,inferred,1,scene,19,6, someone
Elias,inferred,1,scene,19,7, described
Elias,inferred,1,scene,19,8, located
Elias,inferred,1,scene,19,9, hardworking
Elias,inferred,1,scene,19,10, believed
Elias,inferred,1,scene,19,11, Likely
Elias,inferred,1,scene,19,12, because
Elias,inferred,1,scene,19,13, believable
Elias,inferred,1,scene,19,14, characterized
Elias,inferred,1,scene,19,15, talented
Elias,inferred,1,scene,19,16, fictional
Elias,inferred,1,scene,19,17, himself
Elias,inferred,1,scene,19,18, shown
Elias,inferred,1,scene,19,19, tasked
Elias,inferred,1,scene,19,20, storytelling
Elias,inferred,1,scene,20,1, likely
Elias,inferred,1,scene,20,2, hardworking
Elias,inferred,1,scene,20,3, probably
Elias,inferred,1,scene,20,4, someone
Elias,inferred,1,scene,20,5, portrayed
Elias,inferred,1,scene,20,6, talented
Elias,inferred,1,scene,20,7, somebody
Elias,inferred,1,scene,20,8, believable
Elias,inferred,1,scene,20,9, described
Elias,inferred,1,scene,20,10, depicted
Elias,inferred,1,scene,20,11, humble
Elias,inferred,1,scene,20,12, trustworthy
Elias,inferred,1,scene,20,13, typically
Elias,inferred,1,scene,20,14, knowledgeable
Elias,inferred,1,scene,20,15, tasked
Elias,inferred,1,scene,20,16, versatile
Elias,inferred,1,scene,20,17, good
Elias,inferred,1,scene,20,18, Likely
Elias,inferred,1,scene,20,19, fictional
Elias,inferred,1,scene,20,20, unlikely
Elias,inferred,1,scene,21,1, probably
Elias,inferred,1,scene,21,2, likely
Elias,inferred,1,scene,21,3, someone
Elias,inferred,1,scene,21,4, hardworking
Elias,inferred,1,scene,21,5, somebody
Elias,inferred,1,scene,21,6, typically
Elias,inferred,1,scene,21,7, Likely
Elias,inferred,1,scene,21,8, possibly
Elias,inferred,1,scene,21,9, usually
Elias,inferred,1,scene,21,10, presumably
Elias,inferred,1,scene,21,11, an
Elias,inferred,1,scene,21,12, a
Elias,inferred,1,scene,21,13, trustworthy
Elias,inferred,1,scene,21,14, believable
Elias,inferred,1,scene,21,15, knowledgeable
Elias,inferred,1,scene,21,16, humble
Elias,inferred,1,scene,21,17, probable
Elias,inferred,1,scene,21,18, Probably
Elias,inferred,1,scene,21,19,likely
Elias,inferred,1,scene,21,20, ____
Elias,inferred,1,scene,22,1, likely
Elias,inferred,1,scene,22,2, probably
Elias,inferred,1,scene,22,3, hardworking
Elias,inferred,1,scene,22,4, someone
Elias,inferred,1,scene,22,5, presumably
Elias,inferred,1,scene,22,6, Likely
Elias,inferred,1,scene,22,7,likely
Elias,inferred,1,scene,22,8, typically
Elias,inferred,1,scene,22,9, probable
Elias,inferred,1,scene,22,10, unlikely
Elias,inferred,1,scene,22,11, portrayed
Elias,inferred,1,scene,22,12, possibly
Elias,inferred,1,scene,22,13, tasked
Elias,inferred,1,scene,22,14, described
Elias,inferred,1,scene,22,15, usually
Elias,inferred,1,scene,22,16, depicted
Elias,inferred,1,scene,22,17, knowledgeable
Elias,inferred,1,scene,22,18, Probably
Elias,inferred,1,scene,22,19, provavelmente
Elias,inferred,1,scene,22,20,probably
Elias,inferred,1,scene,23,1, likely
Elias,inferred,1,scene,23,2, probably
Elias,inferred,1,scene,23,3, described
Elias,inferred,1,scene,23,4, Likely
Elias,inferred,1,scene,23,5, hardworking
Elias,inferred,1,scene,23,6,likely
Elias,inferred,1,scene,23,7, unlikely
Elias,inferred,1,scene,23,8, someone
Elias,inferred,1,scene,23,9, probable
Elias,inferred,1,scene,23,10, portrayed
Elias,inferred,1,scene,23,11, presumably
Elias,inferred,1,scene,23,12, depicted
Elias,inferred,1,scene,23,13, characterized
Elias,inferred,1,scene,23,14, believable
Elias,inferred,1,scene,23,15, trustworthy
Elias,inferred,1,scene,23,16, Probably
Elias,inferred,1,scene,23,17, knowledgeable
Elias,inferred,1,scene,23,18, shown
Elias,inferred,1,scene,23,19, possibly
Elias,inferred,1,scene,23,20,probably
Elias,inferred,1,scene,24,1, likely
Elias,inferred,1,scene,24,2, probably
Elias,inferred,1,scene,24,3, described
Elias,inferred,1,scene,24,4,likely
Elias,inferred,1,scene,24,5, Likely
Elias,inferred,1,scene,24,6, hardworking
Elias,inferred,1,scene,24,7, portrayed
Elias,inferred,1,scene,24,8, unlikely
Elias,inferred,1,scene,24,9, probable
Elias,inferred,1,scene,24,10, presumably
Elias,inferred,1,scene,24,11, someone
Elias,inferred,1,scene,24,12, depicted
Elias,inferred,1,scene,24,13, trustworthy
Elias,inferred,1,scene,24,14, a
Elias,inferred,1,scene,24,15, believable
Elias,inferred,1,scene,24,16,probably
Elias,inferred,1,scene,24,17, Probably
Elias,inferred,1,scene,24,18, characterized
Elias,inferred,1,scene,24,19, possibly
Elias,inferred,1,scene,24,20, plausible
Elias,inferred,1,scene,25,1, likely
Elias,inferred,1,scene,25,2, probably
Elias,inferred,1,scene,25,3, most
Elias,inferred,1,scene,25,4,likely
Elias,inferred,1,scene,25,5, described
Elias,inferred,1,scene,25,6, Likely
Elias,inferred,1,scene,25,7, hardworking
Elias,inferred,1,scene,25,8, probable
Elias,inferred,1,scene,25,9, portrayed
Elias,inferred,1,scene,25,10, unlikely
Elias,inferred,1,scene,25,11, presumably
Elias,inferred,1,scene,25,12, depicted
Elias,inferred,1,scene,25,13,probably
Elias,inferred,1,scene,25,14, someone
Elias,inferred,1,scene,25,15, Probably
Elias,inferred,1,scene,25,16, a
Elias,inferred,1,scene,25,17, trustworthy
Elias,inferred,1,scene,25,18, characterized
Elias,inferred,1,scene,25,19, undoubtedly
Elias,inferred,1,scene,25,20, knowledgeable
Elias,inferred,1,scene,26,1, likely
Elias,inferred,1,scene,26,2, probably
Elias,inferred,1,scene,26,3,likely
Elias,inferred,1,scene,26,4, most
Elias,inferred,1,scene,26,5, Likely
Elias,inferred,1,scene,26,6, probable
Elias,inferred,1,scene,26,7, described
Elias,inferred,1,scene,26,8, unlikely
Elias,inferred,1,scene,26,9, hardworking
Elias,inferred,1,scene,26,10, presumably
Elias,inferred,1,scene,26,11,probably
Elias,inferred,1,scene,26,12, Probably
Elias,inferred,1,scene,26,13, portrayed
Elias,inferred,1,scene,26,14, undoubtedly
Elias,inferred,1,scene,26,15, trustworthy
Elias,inferred,1,scene,26,16, depicted
Elias,inferred,1,scene,26,17, possibly
Elias,inferred,1,scene,26,18, a
Elias,inferred,1,scene,26,19, probablemente
Elias,inferred,1,scene,26,20, provavelmente
Elias,inferred,1,control,13,1,"\""."
Elias,inferred,1,control,13,2,"..."","
Elias,inferred,1,control,13,3,"...',"
Elias,inferred,1,control,13,4,...</
Elias,inferred,1,control,13,5,"..."""
Elias,inferred,1,control,13,6,...\
Elias,inferred,1,control,13,7,}...
Elias,inferred,1,control,13,8,\...
Elias,inferred,1,control,13,9,...'
Elias,inferred,1,control,13,10,".\"""
Elias,inferred,1,control,13,11,</h1>
Elias,inferred,1,control,13,12,</strong>
Elias,inferred,1,control,13,13,...
Elias,inferred,1,control,13,14, \...
Elias,inferred,1,control,13,15,...”
Elias,inferred,1,control,13,16,"..."";"
Elias,inferred,1,control,13,17,!...
Elias,inferred,1,control,13,18,...).
Elias,inferred,1,control,13,19, [...]
Elias,inferred,1,control,13,20,"...."""
Elias,inferred,1,control,14,1,...</
Elias,inferred,1,control,14,2,...\
Elias,inferred,1,control,14,3,...'
Elias,inferred,1,control,14,4,}...
Elias,inferred,1,control,14,5,\...
